,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
531,50,3,5,13,269,Georgia,Taylor County,8906,8982,8853,8513,8434,8456,8453,8316,8256,8181,8067,8051,8074,-129,-340,-79,22,-3,-137,-60,-75,-114,-16,23,22,82,94,87,94,87,75,94,73,94,84,48,100,82,95,104,100,100,109,108,85,88,-26,-18,12,-8,-10,-13,-25,-15,-35,9,-4,0,-1,0,1,0,0,0,-3,-2,-2,0,-115,-325,-92,27,6,-126,-34,-57,-78,-23,29,-115,-326,-92,28,6,-126,-34,-60,-80,-25,29,12,4,1,2,1,2,-1,0,1,0,-2,395,298,178,160,209,223,218,238,218,226,215,214,9.443740643,11.09340886,10.30195382,11.11833935,10.37628958,9.05141202,11.43761027,8.98572132,11.66397816,10.41860465,11.51675688,9.677229008,11.24925992,12.3011414,11.92676963,12.06854936,13.26276084,13.29394387,10.5472143,10.91472868,-2.073016239,1.416179855,-0.947306098,-1.182802058,-1.550480052,-3.01713734,-1.825150575,-4.30822255,1.116763867,-0.496124031,-0.115167569,0.0,0.118413262,0.0,0.0,0.0,-0.365030115,-0.246184146,-0.248169748,0.0,-37.42945986,-10.85737889,3.197158082,0.709681235,-15.02772974,-4.103306783,-6.935572185,-9.601181684,-2.853952103,3.596899225,-37.54462743,-10.85737889,3.315571344,0.709681235,-15.02772974,-4.103306783,-7.3006023,-9.84736583,-3.102121851,3.596899225
532,50,3,5,13,271,Georgia,Telfair County,16500,16492,16519,16242,16364,16624,16448,16448,15960,15912,15888,15813,15781,27,-277,122,260,-176,0,-488,-48,-24,-75,-32,35,158,117,128,134,133,132,129,137,125,124,16,144,154,147,154,151,141,166,166,112,178,19,14,-37,-19,-20,-18,-9,-37,-29,13,-54,5,0,36,39,15,67,89,55,49,50,39,4,-293,117,231,-173,-49,-573,-64,-43,-138,-19,9,-293,153,270,-158,18,-484,-9,6,-88,20,-1,2,6,9,2,0,5,-2,-1,0,2,3127,3151,3157,3428,3775,3831,3715,3186,3289,3215,3139,3133,9.645615213,7.176593265,7.76039772,8.103531688,8.086089494,8.146136756,8.094879518,8.616352201,7.886186556,7.849591695,8.790940448,9.446114212,8.912331757,9.31301403,9.180447471,8.701555172,10.41666667,10.44025157,7.066023154,11.26796227,0.854674766,-2.269520947,-1.151934037,-1.209482342,-1.094357977,-0.555418415,-2.321787149,-1.823899371,0.820163402,-3.418370577,0.0,2.208182543,2.36449618,0.907111756,4.07344358,5.492470995,3.451305221,3.081761006,3.154474622,2.468823194,-17.88712188,7.176593265,14.00509276,-10.46202225,-2.979085603,-35.3616391,-4.016064257,-2.704402516,-8.706349957,-1.202760018,-17.88712188,9.384775808,16.36958894,-9.554910498,1.094357977,-29.86916811,-0.564759036,0.377358491,-5.551875335,1.266063177
533,50,3,5,13,273,Georgia,Terrell County,9315,9507,9525,9390,9225,9167,9081,9016,8873,8698,8601,8573,8523,18,-135,-165,-58,-86,-65,-143,-175,-97,-28,-50,29,127,139,143,121,105,116,93,98,107,107,7,104,99,108,105,105,113,104,129,114,109,22,23,40,35,16,0,3,-11,-31,-7,-2,0,0,0,0,0,0,0,0,0,0,0,-3,-160,-211,-93,-103,-64,-147,-164,-67,-21,-48,-3,-160,-211,-93,-103,-64,-147,-164,-67,-21,-48,-1,2,6,0,1,-1,1,0,1,0,0,270,270,276,269,270,270,268,269,269,271,268,267,13.4284959,14.93419286,15.55023923,13.26172731,11.60413328,12.96886355,10.58562404,11.33013469,12.4606964,12.51754796,10.99656357,10.6365834,11.74423663,11.50811048,11.60413328,12.6334619,11.8376871,14.91415689,13.27588215,12.75152082,2.431932329,4.297609455,3.80600261,1.753616835,0.0,0.335401644,-1.252063058,-3.584022198,-0.815185746,-0.233972859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.91779011,-22.66988987,-10.11309265,-11.28890837,-7.072995524,-16.43468053,-18.66712196,-7.746112492,-2.445557238,-5.61534862,-16.91779011,-22.66988987,-10.11309265,-11.28890837,-7.072995524,-16.43468053,-18.66712196,-7.746112492,-2.445557238,-5.61534862
534,50,3,5,13,275,Georgia,Thomas County,44720,44719,44744,44591,44535,44783,44784,44819,44967,44623,44336,44427,44372,25,-153,-56,248,1,35,148,-344,-287,91,-55,159,554,592,597,611,569,550,577,515,509,521,145,500,495,496,484,487,509,535,521,558,577,14,54,97,101,127,82,41,42,-6,-49,-56,4,8,14,24,40,31,29,12,6,8,6,13,-215,-164,125,-158,-73,82,-398,-288,133,-7,17,-207,-150,149,-118,-42,111,-386,-282,141,-1,-6,0,-3,-2,-8,-5,-4,0,1,-1,2,848,849,860,840,791,685,711,716,640,645,655,651,12.40275368,13.28456343,13.36796614,13.64341778,12.70046762,12.25135322,12.88090189,11.57836756,11.46874261,11.73436638,11.19382101,11.10786976,11.10638393,10.80755189,10.87017176,11.33807052,11.94329724,11.71326117,12.57280624,12.99564184,1.208932669,2.17669367,2.261582212,2.835865888,1.830295861,0.913282694,0.937604643,-0.134893603,-1.10406363,-1.261275465,0.179101136,0.314161973,0.537405674,0.893186107,0.691941118,0.645980442,0.267887041,0.134893603,0.180255287,0.135136657,-4.813343035,-3.680183112,2.798987886,-3.528085121,-1.62940973,1.826565389,-8.884920192,-6.474892928,2.996744139,-0.157659433,-4.634241898,-3.366021139,3.33639356,-2.634899014,-0.937468612,2.472545831,-8.617033151,-6.339999326,3.176999425,-0.022522776
535,50,3,5,13,277,Georgia,Tift County,40118,40132,40250,41160,40947,40180,40456,40538,40562,40455,40562,40653,40719,118,910,-213,-767,276,82,24,-107,107,91,66,128,559,565,567,570,604,570,548,551,544,537,57,389,378,376,406,407,411,421,471,445,466,71,170,187,191,164,197,159,127,80,99,71,-3,-4,2,3,1,11,27,16,11,-3,5,48,737,-410,-996,110,-124,-159,-250,18,-6,-12,45,733,-408,-993,111,-113,-132,-234,29,-9,-7,2,7,8,35,1,-2,-3,0,-2,1,2,1568,1530,1521,1481,1414,1612,1524,1517,1537,1554,1587,1588,13.73295664,13.76252938,13.97808375,14.13760603,14.91468504,14.0567201,13.52802498,13.60208351,13.39654005,13.19864327,9.556565533,9.207497534,9.269417087,10.06994395,10.05012717,10.13563502,10.39288051,11.62718936,10.95856677,11.45357125,4.176391107,4.555031849,4.708666658,4.067662086,4.864557869,3.92108508,3.135144476,1.974894158,2.437973281,1.745072015,-0.098268026,0.048716918,0.073958115,0.024802818,0.271625059,0.665844636,0.394978832,0.271547947,-0.073877978,0.122892395,18.1058838,-9.986968224,-24.5540942,2.728309936,-3.061955207,-3.92108508,-6.171544244,0.444351186,-0.147755956,-0.294941749,18.00761577,-9.938251306,-24.48013608,2.753112754,-2.790330148,-3.255240444,-5.776565412,0.715899132,-0.221633935,-0.172049354
536,50,3,5,13,279,Georgia,Toombs County,27223,27174,27248,27198,27170,27184,27131,27151,27141,26868,26910,26844,26973,74,-50,-28,14,-53,20,-10,-273,42,-66,129,94,410,409,393,395,417,408,333,387,361,364,40,276,325,291,312,327,302,342,308,313,350,54,134,84,102,83,90,106,-9,79,48,14,5,-9,-7,2,-8,-4,-1,-4,-1,-16,-9,18,-177,-108,-87,-124,-62,-114,-259,-35,-97,124,23,-186,-115,-85,-132,-66,-115,-263,-36,-113,115,-3,2,3,-3,-4,-4,-1,-1,-1,-1,0,387,387,389,390,399,395,389,391,407,331,390,390,15.06079418,15.04561507,14.46075726,14.54478505,15.36420913,15.02983865,12.33127812,14.39250251,13.43155858,13.52732408,10.13848584,11.9555621,10.70758362,11.48853908,12.04819277,11.12502763,12.66455591,11.45449812,11.64564498,13.00704238,4.922308342,3.090052972,3.75317364,3.056245973,3.316016359,3.904811022,-0.333277787,2.938004388,1.785913606,0.520281695,-0.330602799,-0.257504414,0.07359164,-0.294577925,-0.147378505,-0.03683784,-0.148123461,-0.037189929,-0.595304535,-0.334466804,-6.501855049,-3.97292525,-3.20123634,-4.565957839,-2.284366825,-4.199513741,-9.590994094,-1.301647514,-3.609033746,4.608209302,-6.832457848,-4.230429665,-3.1276447,-4.860535764,-2.43174533,-4.23635158,-9.739117554,-1.338837443,-4.204338282,4.273742498
537,50,3,5,13,281,Georgia,Towns County,10471,10474,10531,10577,10560,10784,11081,11208,11416,11557,11844,12009,12247,57,46,-17,224,297,127,208,141,287,165,238,20,76,75,83,84,77,90,105,86,94,100,25,171,163,160,161,153,174,213,193,170,193,-5,-95,-88,-77,-77,-76,-84,-108,-107,-76,-93,0,-1,3,2,2,6,12,8,7,7,6,58,141,65,293,358,195,279,240,385,237,325,58,140,68,295,360,201,291,248,392,244,331,4,1,3,6,14,2,1,1,2,-3,0,698,719,748,809,885,1037,1094,1092,1093,1190,1167,1167,7.201061209,7.096560534,7.777361319,7.683512463,6.909237741,7.956152758,9.141165716,7.350113243,7.881608184,8.245382586,16.20238772,15.42319156,14.99250375,14.72673222,13.72874512,15.38189533,18.5435076,16.49502158,14.25397225,15.91358839,-9.001326511,-8.326631026,-7.215142429,-7.043219758,-6.81950738,-7.425742574,-9.40234188,-9.144908337,-6.372364063,-7.668205805,-0.094750805,0.283862421,0.187406297,0.182940773,0.538382162,1.060820368,0.696469769,0.598265031,0.586928269,0.494722955,13.35986356,6.150352463,27.45502249,32.74639835,17.49742025,24.66407355,20.89409307,32.90457673,19.87171425,26.7974934,13.26511275,6.434214884,27.64242879,32.92933913,18.03580241,25.72489392,21.59056284,33.50284176,20.45864252,27.29221636
538,50,3,5,13,283,Georgia,Treutlen County,6885,6883,6892,6823,6787,6686,6813,6807,6720,6751,6780,6860,6822,9,-69,-36,-101,127,-6,-87,31,29,80,-38,23,70,78,72,79,83,77,78,71,73,69,5,90,56,80,63,72,65,87,92,53,82,18,-20,22,-8,16,11,12,-9,-21,20,-13,0,0,3,5,7,9,15,6,4,3,0,-8,-49,-61,-99,103,-26,-115,35,46,58,-25,-8,-49,-58,-94,110,-17,-100,41,50,61,-25,-1,0,0,1,1,0,1,-1,0,-1,0,452,459,479,465,365,420,421,362,424,476,495,494,10.20780168,11.46216018,10.68804275,11.70457071,12.18795888,11.38463813,11.58043204,10.49442022,10.70381232,10.0862447,13.12431644,8.229243204,11.87560306,9.334024743,10.57268723,9.610408812,12.91663574,13.59840367,7.771260997,11.98655167,-2.916514765,3.232916973,-1.187560306,2.370545966,1.615271659,1.774229319,-1.336203697,-3.103983445,2.93255132,-1.900306973,0.0,0.440852315,0.742225191,1.03711386,1.321585903,2.217786649,0.890802465,0.591234942,0.439882698,0.0,-7.145461174,-8.963997061,-14.69605878,15.26038966,-3.817914831,-17.00303098,5.19634771,6.799201833,8.504398827,-3.654436486,-7.145461174,-8.523144747,-13.95383359,16.29750352,-2.496328928,-14.78524433,6.087150174,7.390436775,8.944281525,-3.654436486
539,50,3,5,13,285,Georgia,Troup County,67044,67042,67060,67651,68324,68859,69341,69666,69990,70123,70091,70059,70214,18,591,673,535,482,325,324,133,-32,-32,155,185,942,893,867,895,995,901,859,892,939,910,203,629,617,683,639,687,726,677,737,737,810,-18,313,276,184,256,308,175,182,155,202,100,10,21,40,84,85,125,166,120,101,104,85,33,258,366,266,152,-100,-13,-167,-285,-341,-33,43,279,406,350,237,25,153,-47,-184,-237,52,-7,-1,-9,1,-11,-8,-4,-2,-3,3,3,2073,2058,2035,2080,2230,2282,2307,2326,2306,2522,2163,2162,13.98549487,13.13476742,12.64005015,12.95224313,14.31582582,12.90313341,12.26153176,12.7234085,13.39992865,12.97469934,9.338509847,9.075197647,9.957502023,9.247467439,9.884394311,10.39697543,9.663628643,10.51250232,10.51730289,11.5489082,4.646985027,4.059569774,2.682548129,3.704775687,4.431431511,2.506157988,2.597903121,2.210906186,2.882625758,1.425791136,0.311778548,0.588343446,1.224641537,1.230101303,1.798470581,2.377269863,1.712903157,1.440654999,1.484124153,1.211922466,3.830422163,5.383342526,3.878031535,2.199710564,-1.438776464,-0.186171736,-2.383790226,-4.065214601,-4.86621477,-0.470511075,4.142200711,5.971685972,5.102673072,3.429811867,0.359694116,2.191098127,-0.67088707,-2.624559602,-3.382090617,0.741411391
540,50,3,5,13,287,Georgia,Turner County,8930,8931,8909,8941,8446,8208,8069,7988,7970,7902,7917,7929,7882,-22,32,-495,-238,-139,-81,-18,-68,15,12,-47,27,121,102,113,121,102,135,88,125,108,124,42,118,86,91,118,143,111,121,105,133,127,-15,3,16,22,3,-41,24,-33,20,-25,-3,0,0,-5,-4,-4,0,1,0,0,0,-1,-12,30,-530,-269,-139,-37,-44,-34,-4,37,-44,-12,30,-535,-273,-143,-37,-43,-34,-4,37,-45,5,-1,24,13,1,-3,1,-1,-1,0,1,371,381,412,383,369,382,392,384,375,386,393,393,13.55742297,11.73290389,13.57031344,14.8676046,12.70473937,16.91941346,11.08870968,15.80378026,13.6312003,15.6852824,13.22128852,9.892448381,10.92830551,14.4989863,17.81154637,13.91151773,15.24697581,13.27517542,16.78657074,16.06476504,0.336134454,1.840455513,2.642007926,0.368618296,-5.106807,3.007895726,-4.158266129,2.528604842,-3.15537044,-0.379482639,0.0,-0.575142348,-0.480365077,-0.491491061,0.0,0.125328989,0.0,0.0,0.0,-0.126494213,3.361344538,-60.96508886,-32.30455146,-17.07931437,-4.608581927,-5.514475498,-4.284274194,-0.505720968,4.669948252,-5.565745367,3.361344538,-61.54023121,-32.78491654,-17.57080543,-4.608581927,-5.38914651,-4.284274194,-0.505720968,4.669948252,-5.69223958
541,50,3,5,13,289,Georgia,Twiggs County,9023,9035,8983,8836,8560,8522,8399,8353,8263,8268,8179,8164,8103,-52,-147,-276,-38,-123,-46,-90,5,-89,-15,-61,14,105,107,94,87,85,98,90,79,73,69,17,117,82,119,118,102,129,87,127,108,148,-3,-12,25,-25,-31,-17,-31,3,-48,-35,-79,0,5,2,1,12,17,30,20,14,16,13,-53,-140,-312,-14,-105,-45,-88,-18,-54,5,5,-53,-135,-310,-13,-93,-28,-58,2,-40,21,18,4,0,9,0,1,-1,-1,0,-1,-1,0,89,89,89,89,89,89,89,89,89,89,106,106,11.78517313,12.30167855,11.00573703,10.2830802,10.14804203,11.79585941,10.88863348,9.606615188,8.933488344,8.483432717,13.13205006,9.427454587,13.93279476,13.94716624,12.17765043,15.5272027,10.52567903,15.44354594,13.21666769,18.19634844,-1.346876929,2.87422396,-2.927057722,-3.664086047,-2.029608405,-3.731343284,0.362954449,-5.836930747,-4.283179343,-9.712915719,0.561198721,0.229937917,0.117082309,1.418355889,2.029608405,3.610977371,2.419696328,1.702438135,1.958024842,1.598327903,-15.71356417,-35.87031501,-1.639152324,-12.41061403,-5.372492837,-10.59220029,-2.177726695,-6.566547091,0.611882763,0.614741501,-15.15236545,-35.6403771,-1.522070015,-10.99225814,-3.342884432,-6.981222918,0.241969633,-4.864108956,2.569907606,2.213069404
542,50,3,5,13,291,Georgia,Union County,21356,21370,21384,21265,21342,21440,21782,22029,22664,23406,23961,24606,25358,14,-119,77,98,342,247,635,742,555,645,752,40,164,167,140,155,181,171,170,161,178,169,48,301,282,308,314,308,301,322,339,321,316,-8,-137,-115,-168,-159,-127,-130,-152,-178,-143,-147,2,4,4,6,9,-5,-1,0,-2,0,-1,22,17,188,256,483,375,764,890,732,791,905,24,21,192,262,492,370,763,890,730,791,904,-2,-3,0,4,9,4,2,4,3,-3,-5,379,356,315,298,293,290,249,251,303,305,296,296,7.690684424,7.839087474,6.544808564,7.172273379,8.262765059,7.652205043,7.380073801,6.797981717,7.330080096,6.764870707,14.11521958,13.23726148,14.39857884,14.52963769,14.06039579,13.46967087,13.97872802,14.31376275,13.21885231,12.64910736,-6.424535159,-5.398174009,-7.853770277,-7.357364305,-5.797630732,-5.817465822,-6.598654222,-7.515781029,-5.888772212,-5.88423665,0.187577669,0.187762574,0.280491796,0.416454583,-0.228253178,-0.044749737,0.0,-0.084446978,0.0,-0.040028821,0.797205093,8.824840989,11.96764995,22.34972931,17.11898838,34.18879914,38.63685696,30.90759389,32.57355818,36.22608278,0.984782762,9.012603563,12.24814174,22.76618389,16.8907352,34.1440494,38.63685696,30.82314692,32.57355818,36.18605396
543,50,3,5,13,293,Georgia,Upson County,27153,27147,27052,26919,26561,26425,26166,26237,26243,26223,26249,26402,26527,-95,-133,-358,-136,-259,71,6,-20,26,153,125,82,341,306,333,309,362,309,346,302,309,298,119,350,314,372,359,365,349,375,387,437,425,-37,-9,-8,-39,-50,-3,-40,-29,-85,-128,-127,3,0,-4,-4,-1,2,3,7,7,7,4,-63,-122,-356,-90,-208,74,44,3,107,275,249,-60,-122,-360,-94,-209,76,47,10,114,282,253,2,-2,10,-3,0,-2,-1,-1,-3,-1,-1,474,471,458,404,411,402,407,369,371,376,414,414,12.63641585,11.44353029,12.56935794,11.75106007,13.8160029,11.77591463,13.18949415,11.51090105,11.7376688,11.26036766,12.9699283,11.74270755,14.04144491,13.6525261,13.93050016,13.30030488,14.29497198,14.7507242,16.59987465,16.05924918,-0.333512442,-0.299177263,-1.472086966,-1.90146603,-0.114497262,-1.524390244,-1.105477833,-3.239823144,-4.862205846,-4.798881521,0.0,-0.149588631,-0.150983279,-0.038029321,0.076331508,0.114329268,0.266839477,0.266808965,0.265901882,0.151145875,-4.520946434,-13.31338818,-3.397123769,-7.910098686,2.824265786,1.676829268,0.114359776,4.078365605,10.44614537,9.408830698,-4.520946434,-13.46297681,-3.548107047,-7.948128007,2.900597294,1.791158537,0.381199253,4.345174569,10.71204726,9.559976572
544,50,3,5,13,295,Georgia,Walker County,68756,68739,68876,68825,68487,68643,68714,68604,68509,69087,69507,69769,70116,137,-51,-338,156,71,-110,-95,578,420,262,347,180,722,737,728,734,778,728,740,765,733,731,124,619,692,757,718,776,828,876,791,854,887,56,103,45,-29,16,2,-100,-136,-26,-121,-156,5,-5,-6,-11,9,33,67,36,26,30,24,76,-147,-377,204,65,-136,-60,680,424,352,478,81,-152,-383,193,74,-103,7,716,450,382,502,0,-2,0,-8,-19,-9,-2,-2,-4,1,1,1323,1399,1485,1284,1297,1364,1497,1262,1268,1319,1356,1353,10.48648884,10.73467723,10.61766207,10.68747861,11.33136224,10.61897851,10.75612663,11.03943894,10.52586232,10.45144226,8.990493896,10.07923561,11.04061839,10.45450905,11.30223277,12.0776294,12.73292828,11.41463555,12.2634194,12.6818458,1.495994946,0.655441622,-0.422956319,0.232969561,0.029129466,-1.458650894,-1.976801651,-0.375196617,-1.737557081,-2.230403546,-0.072621114,-0.087392216,-0.160431707,0.131045378,0.480636188,0.977296099,0.523271025,0.375196618,0.430799276,0.343139007,-2.135060748,-5.491144255,2.975278932,0.946438842,-1.980803682,-0.875190536,9.884008256,6.118590992,5.054711508,6.834185224,-2.207681861,-5.578536472,2.814847225,1.07748422,-1.500167494,0.102105563,10.40727928,6.49378761,5.485510784,7.177324231
545,50,3,5,13,297,Georgia,Walton County,83768,83808,83997,84647,84998,86068,87557,88373,89886,91389,93450,94818,96875,189,650,351,1070,1489,816,1513,1503,2061,1368,2057,261,1085,1088,1045,1057,1038,1063,1023,1086,1052,1157,143,766,689,736,722,833,813,802,900,934,985,118,319,399,309,335,205,250,221,186,118,172,5,-6,34,56,49,37,62,18,8,7,14,73,340,-77,705,1098,579,1200,1263,1865,1246,1878,78,334,-43,761,1147,616,1262,1281,1873,1253,1892,-7,-3,-5,0,7,-5,1,1,2,-3,-7,682,708,708,686,675,675,639,629,668,720,792,792,12.86734186,12.82678535,12.21750669,12.17566595,11.80014779,11.92646655,11.28671907,11.75076688,11.17555825,12.07138498,9.084224758,8.122844764,8.604865958,8.316774658,9.469675439,9.12155908,8.848434699,9.7382046,9.922026048,10.27684892,3.783117099,4.703940582,3.612640735,3.858891289,2.330472347,2.804907466,2.438284375,2.012562284,1.253532199,1.794536055,-0.071155807,0.400837042,0.654718062,0.564434845,0.420621838,0.695617052,0.198593298,0.086561819,0.07436208,0.146066888,4.032162425,-0.907778007,8.242432745,12.64794816,6.58216336,13.46355584,13.93462971,20.17972398,13.23645017,19.59382972,3.961006618,-0.506940965,8.897150807,13.21238301,7.002785199,14.15917289,14.133223,20.2662858,13.31081225,19.73989661
546,50,3,5,13,299,Georgia,Ware County,36312,36298,36308,36279,35896,35745,35520,35337,35675,35705,35703,35816,35826,10,-29,-383,-151,-225,-183,338,30,-2,113,10,127,513,502,479,460,475,506,475,509,480,503,134,433,435,440,440,439,456,455,477,520,488,-7,80,67,39,20,36,50,20,32,-40,15,2,4,15,25,5,-1,18,10,7,8,4,18,-110,-478,-212,-256,-218,271,2,-41,145,-11,20,-106,-463,-187,-251,-219,289,12,-34,153,-7,-3,-3,13,-3,6,0,-1,-2,0,0,2,2409,2439,2500,2386,2392,2174,2141,2347,2404,2375,2468,2471,14.13476242,13.91063388,13.37223099,12.9095629,13.4072851,14.25111249,13.30905015,14.25610576,13.42300647,14.04204238,11.93051097,12.05403533,12.28346896,12.34827756,12.39115401,12.84289979,12.7486691,13.35984764,14.54159035,13.6232936,2.20425145,1.856598545,1.088762022,0.561285343,1.016131081,1.408212696,0.560381059,0.896258122,-1.118583873,0.418748779,0.110212573,0.415656391,0.697924373,0.140321336,-0.028225863,0.506956571,0.28019053,0.196056464,0.223716775,0.111666341,-3.030845744,-13.24558365,-5.918398682,-7.184452396,-6.153238212,7.632512815,0.056038106,-1.148330719,4.054866539,-0.307082438,-2.920633171,-12.82992726,-5.220474309,-7.04413106,-6.181464076,8.139469386,0.336228636,-0.952274255,4.278583314,-0.195416097
547,50,3,5,13,301,Georgia,Warren County,5834,5834,5782,5679,5546,5520,5459,5375,5355,5263,5227,5220,5232,-52,-103,-133,-26,-61,-84,-20,-92,-36,-7,12,13,69,75,57,41,55,62,56,66,58,59,34,79,68,81,68,90,93,80,68,61,72,-21,-10,7,-24,-27,-35,-31,-24,-2,-3,-13,0,0,1,1,1,2,0,0,0,0,0,-33,-94,-143,-4,-34,-50,11,-68,-34,-3,24,-33,-94,-142,-3,-33,-48,11,-68,-34,-3,24,2,1,2,1,-1,-1,0,0,0,-1,1,89,90,91,89,89,89,89,89,85,85,89,89,12.04083413,13.36302895,10.30182541,7.468804081,10.15322134,11.55638397,10.54812582,12.58341277,11.10366612,11.28970532,13.78588256,12.11581292,14.63943611,12.38728482,16.61436219,17.33457596,15.06875118,12.96472831,11.67799368,13.77726751,-1.745048425,1.247216036,-4.337610699,-4.918480736,-6.461140853,-5.778191985,-4.520625353,-0.381315539,-0.574327558,-2.487562189,0.0,0.178173719,0.180733779,0.182165953,0.369208049,0.0,0.0,0.0,0.0,0.0,-16.4034552,-25.47884187,-0.722935117,-6.193642408,-9.230201218,2.050326188,-12.8084385,-6.482364156,-0.574327558,4.592422503,-16.4034552,-25.30066815,-0.542201337,-6.011476455,-8.86099317,2.050326188,-12.8084385,-6.482364156,-0.574327558,4.592422503
548,50,3,5,13,303,Georgia,Washington County,21187,21181,21096,20971,20791,20575,20549,20734,20349,20313,20418,20352,20150,-85,-125,-180,-216,-26,185,-385,-36,105,-66,-202,53,235,265,221,258,231,228,210,225,228,222,87,208,202,180,212,228,245,237,223,253,257,-34,27,63,41,46,3,-17,-27,2,-25,-35,0,0,-1,0,0,2,7,3,1,1,1,-55,-152,-249,-266,-72,178,-378,-12,102,-42,-168,-55,-152,-250,-266,-72,180,-371,-9,103,-41,-167,4,0,7,9,0,2,3,0,0,0,0,1896,1887,1867,1896,1684,1633,1882,1604,1677,1865,1879,1879,11.17265315,12.69096308,10.68510371,12.54741757,11.19104716,11.09948154,10.32905415,11.04809605,11.18469463,10.96242161,9.888986617,9.673866194,8.702799401,10.3102811,11.04570889,11.92707446,11.6570754,10.94989075,12.41108658,12.69073132,1.283666532,3.017096882,1.982304308,2.237136465,0.145338275,-0.827592922,-1.328021248,0.098205298,-1.226391955,-1.728309713,0.0,-0.047890427,0.0,0.0,0.096892183,0.340773556,0.147557917,0.049102649,0.049055678,0.049380278,-7.226567143,-11.92471625,-12.86080356,-3.501604902,8.623404307,-18.40177202,-0.590231666,5.008470207,-2.060338484,-8.295886623,-7.226567143,-11.97260668,-12.86080356,-3.501604902,8.72029649,-18.06099847,-0.442673749,5.057572856,-2.011282806,-8.246506345
